A_Index;AnzahlZimmer;Ausbaustufe;Baeder;BaederUG;Baujahr;Bebauungsdichte;Besonderheiten;Dachtyp;EG_qm;Fassadenqual;Fassadenzustand;Garagen;Gesamteindruck;Grundstueck_qm;Kamine;KellerQual;Keller_qm;Kellerhoehe;Lage;ToilettenEG;ToilettenUG;Typ;Umgebaut;Verkaufsjahr;Verkaufsmonat;Wohnflaeche_qm;Z_Verkaufspreis
2075;2;1,5 Ebenen;1;1.0;1956;Niedrig;;Satteldach;41.0;Durchschnitt;Durchschnitt;0.0;2.0;352.0;0;5;34.0;Durchschnitt;Botnang;0;0.0;Freistehend;1961;2016.0;7;62.0;64792.0
2453;3;Sonstige;1;1.0;1974;Niedrig;;Satteldach;98.0;Durchschnitt;Gut;2.0;3.0;898.0;0;3;87.0;Durchschnitt;Vaihingen;0;0.0;Freistehend;1974;2021.0;5;98.0;169360.0
854;3;1 Ebene;1;1.0;1972;Niedrig;;Satteldach;80.0;Durchschnitt;Gut;1.0;3.0;824.0;1;5;80.0;Durchschnitt;Sillenbuch;0;0.0;Freistehend;2018;2018.0;7;80.0;147823.0
2823;4;2 Ebenen;1;0.0;1977;Niedrig;;Satteldach;97.0;Durchschnitt;Durchschnitt;2.0;2.0;787.0;1;5;70.0;Durchschnitt;Vaihingen;1;0.0;Freistehend;1977;2021.0;6;171.0;190915.0
259;3;1 Ebene;2;0.0;1982;Niedrig;;Satteldach;138.0;Durchschnitt;Durchschnitt;2.0;2.0;1234.0;1;3;138.0;Gut;Wangen;0;0.0;Freistehend;1982;2016.0;2;138.0;177166.0
1943;3;2 Ebenen;1;0.0;1983;Mittel;;Satteldach;62.0;Durchschnitt;Durchschnitt;1.0;3.0;185.0;0;5;62.0;Durchschnitt;Hedelfingen;1;1.0;;1983;2013.0;5;113.0;106200.0
1465;3;2 Ebenen;1;0.0;1953;Niedrig;;Satteldach;82.0;Durchschnitt;Durchschnitt;1.0;3.0;965.0;2;1;67.0;Durchschnitt;Vaihingen;1;0.0;Freistehend;2006;2016.0;6;152.0;148313.0
538;2;Sonstige;1;1.0;1989;Niedrig;;Satteldach;87.0;Durchschnitt;Gut;2.0;3.0;868.0;0;1;87.0;Gut;Vaihingen;0;0.0;Doppelhaus;1989;2020.0;11;87.0;171729.0
175;3;1 Ebene;1;1.0;1987;Niedrig;;Satteldach;109.0;Durchschnitt;Durchschnitt;2.0;3.0;1102.0;0;4;101.0;Gut;NeuStuttgart_Ost;1;0.0;Freistehend;2014;2015.0;6;109.0;131414.0
2047;3;1 Ebene;2;0.0;1992;Niedrig;;Satteldach;132.0;Durchschnitt;Gut;2.0;3.0;1217.0;1;5;132.0;Gut;Wangen;0;0.0;Freistehend;1992;2018.0;6;132.0;192170.0
1184;3;2 Ebenen;2;0.0;2011;Seelage;;Satteldach;98.0;Gut;Durchschnitt;2.0;3.0;760.0;1;4;98.0;Gut;Wangen;1;0.0;Freistehend;2012;2019.0;3;174.0;250533.0
512;3;1 Ebene;2;0.0;2016;Seelage;;Satteldach;117.0;Gut;Durchschnitt;2.0;3.0;762.0;1;2;116.0;Gut;Wangen;0;0.0;Freistehend;2016;2014.0;4;117.0;164736.0
1370;3;1,5 Ebenen;1;0.0;1966;Niedrig;;Satteldach;95.0;Durchschnitt;Gut;2.0;2.0;733.0;0;1;71.0;Durchschnitt;Vaihingen;1;0.0;Freistehend;1978;2018.0;3;147.0;164248.0
875;2;1 Ebene;1;0.0;1933;Niedrig;;Satteldach;109.0;Durchschnitt;Durchschnitt;1.0;1.0;1165.0;1;4;65.0;Schlecht;Moehringen;0;0.0;Freistehend;1961;2014.0;7;109.0;128700.0
2350;2;1 Ebene;2;0.0;2017;Niedrig;;Satteldach;127.0;Gut;Durchschnitt;2.0;3.0;717.0;1;3;127.0;Gut;NeuStuttgart_Sued;0;0.0;Reihenhaus;2017;2021.0;4;127.0;252500.0
2408;2;1 Ebene;2;1.0;2013;Niedrig;;Satteldach;140.0;Gut;Durchschnitt;2.0;3.0;299.0;1;1;127.0;Gut;Muenster;0;0.0;Reihenhaus;2013;2013.0;5;140.0;222291.0
34;2;1,5 Ebenen;1;0.0;1951;Niedrig;;Satteldach;84.0;Durchschnitt;Durchschnitt;2.0;3.0;1226.0;0;2;76.0;Durchschnitt;Vaihingen;0;0.0;Freistehend;2007;2016.0;10;84.0;140214.0
39;3;1 Ebene;1;0.0;1979;Niedrig;;Flachdach;112.0;Durchschnitt;Durchschnitt;1.0;2.0;844.0;1;5;88.0;Durchschnitt;Sillenbuch;0;0.0;Freistehend;1979;2017.0;8;112.0;141084.0
2609;3;2 Ebenen;2;0.0;2005;Niedrig;;Satteldach;100.0;Gut;Durchschnitt;2.0;2.0;1096.0;1;4;66.0;Gut;NeuStuttgart_Mitte;1;0.0;Freistehend;2007;2018.0;10;176.0;212975.0
710;3;2 Ebenen;1;0.0;1931;Mittel;;Flachdach;62.0;Durchschnitt;Gut;1.0;2.0;1074.0;0;1;62.0;Durchschnitt;Stammheim;0;0.0;Freistehend;2008;2020.0;7;124.0;174097.0
663;2;1 Ebene;1;0.0;1937;Mittel;;Satteldach;91.0;Durchschnitt;Durchschnitt;1.0;2.0;636.0;1;3;89.0;Durchschnitt;Botnang;0;0.0;Freistehend;1961;2016.0;5;91.0;103262.0
2332;3;1 Ebene;1;0.0;2017;Niedrig;;Satteldach;106.0;Gut;Durchschnitt;0.0;2.0;761.0;0;2;106.0;Gut;Plieningen;1;0.0;Freistehend;2017;2015.0;10;106.0;143095.0
1377;3;2 Ebenen;3;0.0;1901;Mittel;;Satteldach;107.0;Gut;Gut;2.0;4.0;917.0;0;4;32.0;Schlecht;Birkach;0;0.0;Freistehend;2013;2021.0;4;210.0;295610.0
206;3;1 Ebene;2;0.0;1981;Niedrig;;Flachdach;156.0;Durchschnitt;Durchschnitt;2.0;3.0;1046.0;1;5;121.0;Durchschnitt;Wangen;0;0.0;Freistehend;1981;2018.0;5;156.0;190527.0
2471;2;1,5 Ebenen;1;0.0;1951;Niedrig;;Satteldach;110.0;Durchschnitt;Durchschnitt;1.0;3.0;843.0;2;5;87.0;Durchschnitt;Zuffenhausen;0;0.0;Freistehend;2011;2013.0;6;148.0;126000.0
1001;3;2 Ebenen;2;0.0;1991;Niedrig;;Satteldach;127.0;Durchschnitt;Gut;2.0;3.0;995.0;1;4;66.0;Gut;NeuStuttgart_West;1;0.0;Freistehend;2017;2020.0;2;208.0;241605.0
62;3;2 Ebenen;2;0.0;2017;Niedrig;Neuverkauf;Satteldach;68.0;Gut;Durchschnitt;2.0;3.0;902.0;1;4;68.0;Gut;NeuStuttgart_Mitte;1;0.0;Freistehend;2017;2016.0;3;139.0;174052.0
355;4;2 Ebenen;2;1.0;2018;Niedrig;Neuverkauf;Satteldach;119.0;Gut;Durchschnitt;3.0;3.0;997.0;1;1;117.0;Sehr gut;Bad Cannstatt;1;0.0;Freistehend;2018;2015.0;10;250.0;373771.0
1812;4;2 Ebenen;2;0.0;2001;Niedrig;;Satteldach;120.0;Durchschnitt;Durchschnitt;2.0;3.0;1126.0;0;4;113.0;Gut;NeuStuttgart_West;1;0.0;Freistehend;2002;2014.0;4;233.0;234000.0
1893;4;2,5 Ebenen;2;0.0;1911;Unbekannt;;Flachdach;106.0;Durchschnitt;Durchschnitt;1.0;1.0;5674.0;0;1;63.0;Durchschnitt;Stammheim;0;0.0;Freistehend;1961;2017.0;1;170.0;108445.0
1507;4;1,5 Ebenen;1;1.0;1962;Niedrig;;Satteldach;100.0;Durchschnitt;Durchschnitt;1.0;2.0;1116.0;1;2;100.0;Durchschnitt;NeuStuttgart_Nord;0;0.0;Freistehend;2005;2016.0;7;137.0;138189.0
1845;2;1 Ebene;2;0.0;2015;Mittel;;Flachdach;131.0;Gut;Durchschnitt;2.0;2.0;313.0;1;2;127.0;Gut;Muenster;0;0.0;Reihenhaus;2015;2014.0;5;131.0;167300.0
2838;2;1 Ebene;2;1.0;2010;Hoch;;Satteldach;124.0;Gut;Durchschnitt;2.0;3.0;589.0;1;4;130.0;Gut;Vaihingen;0;0.0;Reihenhaus;2010;2021.0;6;124.0;226635.0
1140;4;1,5 Ebenen;2;0.0;1965;Niedrig;;Satteldach;92.0;Durchschnitt;Durchschnitt;1.0;2.0;826.0;0;3;87.0;Durchschnitt;NeuStuttgart_Nord;0;0.0;Freistehend;1983;2017.0;5;136.0;142137.0
2841;3;Sonstige;2;1.0;1986;Niedrig;;Satteldach;158.0;Durchschnitt;Durchschnitt;2.0;2.0;1671.0;2;3;129.0;Gut;Sillenbuch;0;0.0;Freistehend;1992;2016.0;1;158.0;173116.0
1444;4;2 Ebenen;2;0.0;2013;Niedrig;;Satteldach;81.0;Gut;Durchschnitt;2.0;3.0;886.0;0;4;81.0;Gut;Bad Cannstatt;1;0.0;Freistehend;2013;2014.0;9;177.0;184392.0
1268;3;2 Ebenen;2;0.0;2015;Mittel;;Satteldach;90.0;Gut;Durchschnitt;2.0;2.0;253.0;0;5;90.0;Gut;NeuStuttgart_Nord;0;0.0;;2015;2014.0;5;158.0;125424.0
1358;2;1 Ebene;1;0.0;1938;Niedrig;;Satteldach;70.0;Durchschnitt;Durchschnitt;2.0;1.0;943.0;0;4;61.0;Schlecht;Sillenbuch;0;0.0;Freistehend;1961;2021.0;6;70.0;104695.0
1253;4;2 Ebenen;2;0.0;1921;Mittel;;Satteldach;104.0;Durchschnitt;Schlecht;0.0;1.0;923.0;0;3;78.0;Durchschnitt;Birkach;0;0.0;Doppelhaus;1961;2021.0;6;209.0;94225.0
955;4;2 Ebenen;2;0.0;2009;Niedrig;;Satteldach;111.0;Gut;Durchschnitt;2.0;3.0;1681.0;0;5;111.0;Gut;NeuStuttgart_Sued;1;0.0;Freistehend;2009;2021.0;6;171.0;272208.0
2097;3;1,5 Ebenen;2;0.0;1960;Niedrig;;Satteldach;108.0;Durchschnitt;Durchschnitt;1.0;3.0;1051.0;1;3;96.0;Durchschnitt;Vaihingen;0;0.0;Freistehend;1961;2015.0;1;171.0;139201.0
481;2;1 Ebene;2;0.0;2016;Niedrig;Neuverkauf;Satteldach;127.0;Gut;Durchschnitt;2.0;3.0;680.0;1;4;127.0;Gut;NeuStuttgart_Sued;0;0.0;Reihenhaus;2017;2014.0;3;127.0;189693.0
2636;3;1 Ebene;1;1.0;1988;Niedrig;;Satteldach;84.0;Durchschnitt;Durchschnitt;1.0;2.0;1649.0;0;1;81.0;Gut;Bad Cannstatt;0;0.0;Freistehend;1988;2016.0;1;84.0;131609.0
2181;3;1,5 Ebenen;1;0.0;1960;Niedrig;;Satteldach;62.0;Durchschnitt;Gut;2.0;2.0;820.0;1;1;62.0;Durchschnitt;Vaihingen;0;0.0;Freistehend;2017;2016.0;7;85.0;124421.0
1796;3;2 Ebenen;2;0.0;2007;Niedrig;;Satteldach;64.0;Gut;Durchschnitt;2.0;2.0;806.0;0;4;64.0;Gut;NeuStuttgart_Mitte;1;0.0;Freistehend;2007;2016.0;8;144.0;180962.0
2129;3;1 Ebene;1;0.0;1977;Niedrig;;Satteldach;107.0;Durchschnitt;Durchschnitt;2.0;2.0;1103.0;1;3;107.0;Durchschnitt;Vaihingen;1;0.0;Freistehend;1977;2019.0;11;107.0;175373.0
611;2;Sonstige;1;1.0;1994;Niedrig;;Satteldach;82.0;Durchschnitt;Durchschnitt;2.0;3.0;935.0;0;1;78.0;Gut;Plieningen;0;0.0;Freistehend;1994;2016.0;12;82.0;145782.0
191;3;2 Ebenen;2;1.0;2003;Niedrig;;Satteldach;87.0;Gut;Durchschnitt;2.0;3.0;1687.0;1;3;134.0;Gut;Degerloch;1;0.0;Freistehend;2004;2019.0;6;163.0;265906.0
959;2;2 Ebenen;1;0.0;1983;Mittel;;Satteldach;44.0;Durchschnitt;Durchschnitt;1.0;2.0;203.0;0;4;44.0;Durchschnitt;Hedelfingen;1;0.0;;1983;2017.0;4;91.0;105813.0
1623;2;1 Ebene;1;0.0;1941;Niedrig;;Satteldach;73.0;Durchschnitt;Durchschnitt;1.0;2.0;643.0;0;1;71.0;Gut;Zuffenhausen;0;0.0;Freistehend;1961;2018.0;4;73.0;99643.0
2088;3;1 Ebene;2;1.0;1987;Niedrig;;Satteldach;133.0;Gut;Gut;2.0;3.0;1088.0;1;5;133.0;Gut;NeuStuttgart_Mitte;0;0.0;Freistehend;2015;2015.0;7;133.0;212209.0
1853;3;1 Ebene;1;1.0;1989;Niedrig;;Satteldach;80.0;Gut;Gut;1.0;3.0;716.0;0;5;80.0;Durchschnitt;Bad Cannstatt;0;0.0;Freistehend;2016;2020.0;7;80.0;161662.0
2359;3;2 Ebenen;2;0.0;2008;Seelage;;Flachdach;90.0;Gut;Durchschnitt;2.0;2.0;751.0;1;5;90.0;Gut;Wangen;1;0.0;Freistehend;2009;2015.0;6;181.0;232652.0
2282;2;1 Ebene;1;1.0;1932;Niedrig;;Satteldach;89.0;Durchschnitt;Gut;2.0;3.0;1340.0;0;4;81.0;Gut;Moehringen;0;0.0;Freistehend;2017;2020.0;8;89.0;193639.0
2112;3;2 Ebenen;2;1.0;2018;Niedrig;Neuverkauf;Flachdach;180.0;Sehr gut;Durchschnitt;3.0;4.0;1376.0;1;2;179.0;Sehr gut;NeuStuttgart_Sued;1;0.0;Freistehend;2018;2015.0;12;247.0;478932.0
1289;3;1,5 Ebenen;1;0.0;1926;Mittel;;Satteldach;105.0;Durchschnitt;Durchschnitt;2.0;2.0;1049.0;1;4;105.0;Durchschnitt;Stammheim;1;0.0;Freistehend;1961;2015.0;5;202.0;156723.0
1517;3;1 Ebene;1;0.0;1964;Niedrig;;Flachdach;101.0;Durchschnitt;Durchschnitt;2.0;2.0;1050.0;2;4;101.0;Durchschnitt;NeuStuttgart_Nord;0;0.0;Freistehend;1964;2018.0;6;101.0;169723.0
2370;3;2 Ebenen;2;0.0;2008;Niedrig;;Satteldach;86.0;Durchschnitt;Durchschnitt;2.0;3.0;880.0;1;3;86.0;Durchschnitt;NeuStuttgart_Mitte;1;0.0;Freistehend;2009;2017.0;4;149.0;197413.0
153;3;1,5 Ebenen;1;0.0;1939;Niedrig;;Satteldach;108.0;Durchschnitt;Durchschnitt;2.0;2.0;771.0;1;1;83.0;Durchschnitt;Moehringen;1;0.0;Freistehend;1961;2019.0;3;177.0;201565.0
1350;3;1 Ebene;1;0.0;1977;Niedrig;;Satteldach;114.0;Durchschnitt;Durchschnitt;1.0;3.0;861.0;0;1;114.0;Durchschnitt;Sillenbuch;1;0.0;Freistehend;2017;2018.0;6;114.0;163536.0
1848;2;1 Ebene;2;1.0;2018;Niedrig;;Satteldach;119.0;Gut;Durchschnitt;2.0;3.0;679.0;1;2;119.0;Gut;Bad Cannstatt;0;0.0;Freistehend;2018;2020.0;5;119.0;236867.0
904;3;2 Ebenen;2;0.0;2017;Niedrig;Neuverkauf;Satteldach;67.0;Gut;Durchschnitt;2.0;3.0;1572.0;0;1;67.0;Gut;NeuStuttgart_Mitte;1;0.0;Freistehend;2017;2014.0;5;135.0;161726.0
436;3;1 Ebene;2;0.0;2017;Niedrig;;Satteldach;138.0;Gut;Durchschnitt;2.0;3.0;749.0;0;5;135.0;Gut;Plieningen;0;0.0;Freistehend;2017;2015.0;6;138.0;176192.0
2524;2;1 Ebene;2;1.0;2018;Niedrig;Neuverkauf;Satteldach;197.0;Gut;Durchschnitt;3.0;3.0;1440.0;1;1;196.0;Gut;NeuStuttgart_Sued;1;0.0;Freistehend;2018;2015.0;11;197.0;336297.0
2379;3;1 Ebene;1;1.0;1979;Niedrig;;Satteldach;107.0;Durchschnitt;Durchschnitt;2.0;2.0;1178.0;0;1;84.0;Durchschnitt;Wangen;1;0.0;Freistehend;1979;2016.0;9;107.0;145225.0
1112;4;2,5 Ebenen;2;0.0;1921;Unbekannt;;Flachdach;117.0;Durchschnitt;Durchschnitt;2.0;3.0;724.0;1;1;112.0;Durchschnitt;Birkach;0;1.0;Doppelhaus;2009;2015.0;11;213.0;130343.0
2353;4;Sonstige;1;0.0;1967;Niedrig;;Flachdach;192.0;Durchschnitt;Durchschnitt;1.0;2.0;1560.0;1;1;76.0;Durchschnitt;Degerloch;1;1.0;Freistehend;1967;2019.0;10;192.0;187899.0
2404;4;2 Ebenen;1;1.0;1931;Mittel;;Flachdach;92.0;Durchschnitt;Durchschnitt;2.0;4.0;722.0;0;5;55.0;Schlecht;Birkach;1;0.0;Freistehend;1961;2014.0;10;163.0;146952.0
2546;3;1 Ebene;1;0.0;1974;Niedrig;;Satteldach;103.0;Durchschnitt;Durchschnitt;1.0;2.0;768.0;0;1;103.0;Durchschnitt;Vaihingen;0;0.0;Freistehend;1974;2017.0;5;103.0;144106.0
1686;3;Sonstige;2;0.0;2014;Niedrig;;Satteldach;70.0;Gut;Durchschnitt;2.0;2.0;1200.0;1;4;35.0;Gut;NeuStuttgart_Mitte;1;0.0;Freistehend;2014;2015.0;10;129.0;161104.0
954;1;1 Ebene;2;1.0;2015;Niedrig;;Satteldach;234.0;Gut;Durchschnitt;2.0;3.0;740.0;1;1;205.0;Sehr gut;NeuStuttgart_West;0;0.0;Reihenhaus;2016;2020.0;11;234.0;444126.0
1454;4;2 Ebenen;3;0.0;2015;Niedrig;;Satteldach;105.0;Gut;Durchschnitt;3.0;3.0;1352.0;1;1;103.0;Sehr gut;NeuStuttgart_Sued;1;0.0;Freistehend;2016;2013.0;9;228.0;278100.0
807;2;2 Ebenen;2;0.0;1921;Mittel;;Satteldach;71.0;Durchschnitt;Gut;2.0;3.0;977.0;0;5;24.0;Schlecht;Birkach;0;0.0;Freistehend;2013;2016.0;5;133.0;133633.0
190;3;1 Ebene;2;1.0;2018;Niedrig;Neuverkauf;Flachdach;147.0;Gut;Durchschnitt;3.0;3.0;1277.0;0;3;147.0;Sehr gut;NeuStuttgart_Sued;0;0.0;Freistehend;2018;2018.0;1;147.0;347658.0
377;2;1 Ebene;2;0.0;1987;Niedrig;;Satteldach;89.0;Durchschnitt;Durchschnitt;2.0;2.0;504.0;0;4;89.0;Gut;Weilimdorf;0;0.0;Reihenhaus;1987;2019.0;10;89.0;163700.0
504;3;1 Ebene;1;1.0;1979;Niedrig;;Satteldach;111.0;Durchschnitt;Durchschnitt;1.0;2.0;1006.0;0;3;111.0;Gut;NeuStuttgart_Nord;0;0.0;Freistehend;1979;2021.0;6;111.0;177366.0
2313;3;2 Ebenen;2;0.0;2008;Niedrig;;Satteldach;86.0;Durchschnitt;Durchschnitt;2.0;2.0;1092.0;1;4;86.0;Gut;NeuStuttgart_Mitte;1;0.0;Freistehend;2009;2017.0;7;149.0;190569.0
119;3;2 Ebenen;2;1.0;2018;Seelage;Neuverkauf;Satteldach;97.0;Gut;Durchschnitt;3.0;3.0;1092.0;1;3;96.0;Sehr gut;Wangen;1;0.0;Freistehend;2019;2018.0;4;193.0;372022.0
1874;3;1 Ebene;1;1.0;1974;Niedrig;;Satteldach;96.0;Durchschnitt;Durchschnitt;2.0;2.0;2541.0;0;3;98.0;Durchschnitt;NeuStuttgart_Ost;0;0.0;Freistehend;1974;2016.0;1;96.0;133886.0
382;3;1 Ebene;2;0.0;2018;Niedrig;Neuverkauf;Satteldach;146.0;Gut;Durchschnitt;3.0;2.0;1101.0;1;2;146.0;Gut;NeuStuttgart_West;0;0.0;Freistehend;2018;2015.0;12;146.0;232652.0
1413;3;2 Ebenen;2;1.0;2007;Niedrig;;Satteldach;104.0;Gut;Durchschnitt;2.0;2.0;996.0;1;5;103.0;Gut;NeuStuttgart_Sued;1;0.0;Freistehend;2008;2015.0;6;187.0;262624.0
1305;3;2 Ebenen;2;1.0;2009;Niedrig;;Satteldach;87.0;Durchschnitt;Durchschnitt;2.0;2.0;922.0;2;3;87.0;Gut;NeuStuttgart_Mitte;1;0.0;Freistehend;2009;2017.0;7;152.0;202151.0
37;3;1 Ebene;1;0.0;2005;Niedrig;;Satteldach;102.0;Durchschnitt;Durchschnitt;2.0;2.0;1101.0;0;2;102.0;Gut;Bad Cannstatt;1;0.0;Freistehend;2006;2020.0;6;102.0;171729.0
1372;3;1 Ebene;1;1.0;1965;Niedrig;;Satteldach;108.0;Durchschnitt;Durchschnitt;1.0;3.0;968.0;0;1;108.0;Durchschnitt;NeuStuttgart_Nord;0;0.0;Freistehend;2009;2021.0;6;108.0;157659.0
2447;3;1 Ebene;1;1.0;1977;Niedrig;;Satteldach;98.0;Durchschnitt;Durchschnitt;1.0;2.0;907.0;0;4;98.0;Durchschnitt;Sillenbuch;0;0.0;Freistehend;1977;2014.0;6;98.0;133380.0
2795;3;1 Ebene;1;0.0;1966;Niedrig;;Satteldach;90.0;Durchschnitt;Gut;1.0;2.0;1104.0;0;2;90.0;Durchschnitt;Vaihingen;0;0.0;Freistehend;1966;2021.0;6;90.0;150884.0
1346;4;1,5 Ebenen;2;0.0;1949;Niedrig;;Satteldach;97.0;Durchschnitt;Durchschnitt;1.0;1.0;1874.0;1;3;90.0;Durchschnitt;NeuStuttgart_Nord;0;1.0;Freistehend;2001;2021.0;6;149.0;152732.0
354;4;1,5 Ebenen;2;0.0;1956;Niedrig;;Satteldach;101.0;Durchschnitt;Durchschnitt;1.0;1.0;844.0;0;2;0.0;;NeuStuttgart_Nord;0;0.0;Freistehend;1961;2020.0;4;142.0;116065.0
130;2;1 Ebene;1;1.0;1964;Niedrig;;Flachdach;139.0;Durchschnitt;Durchschnitt;2.0;3.0;1227.0;1;5;139.0;Durchschnitt;Vaihingen;0;0.0;Freistehend;1964;2019.0;2;139.0;170248.0
292;2;1,5 Ebenen;1;0.0;1931;Unbekannt;;Satteldach;64.0;Durchschnitt;Gut;2.0;1.0;753.0;0;1;64.0;Durchschnitt;Stammheim;0;0.0;Freistehend;1961;2021.0;4;104.0;84249.0
1923;3;1 Ebene;1;1.0;1971;Niedrig;;Flachdach;116.0;Durchschnitt;Durchschnitt;1.0;2.0;1094.0;0;5;116.0;Durchschnitt;Vaihingen;0;0.0;Freistehend;1971;2014.0;5;116.0;141804.0
1359;3;Sonstige;1;0.0;1965;Niedrig;;Satteldach;111.0;Durchschnitt;Durchschnitt;1.0;2.0;772.0;0;5;38.0;Sehr gut;NeuStuttgart_Nord;0;0.0;Freistehend;1965;2017.0;11;111.0;105287.0
60;2;Sonstige;1;0.0;1983;Niedrig;;Satteldach;74.0;Durchschnitt;Durchschnitt;1.0;3.0;774.0;0;4;74.0;Gut;NeuStuttgart_Ost;0;1.0;Freistehend;1983;2019.0;7;74.0;150206.0
1094;3;2 Ebenen;2;1.0;2010;Niedrig;;Satteldach;101.0;Gut;Durchschnitt;3.0;3.0;1064.0;1;2;101.0;Gut;Bad Cannstatt;1;0.0;Freistehend;2010;2014.0;7;205.0;251316.0
1544;3;2 Ebenen;2;0.0;2016;Seelage;Neuverkauf;Satteldach;70.0;Gut;Durchschnitt;2.0;2.0;830.0;0;3;70.0;Gut;Wangen;1;0.0;Freistehend;2017;2013.0;3;144.0;167850.0
1116;2;1 Ebene;1;1.0;1981;Niedrig;;Satteldach;82.0;Durchschnitt;Durchschnitt;2.0;2.0;845.0;0;1;82.0;Durchschnitt;Vaihingen;0;0.0;Freistehend;1981;2021.0;4;82.0;155195.0
2267;3;1 Ebene;1;0.0;2015;Niedrig;;Satteldach;107.0;Durchschnitt;Durchschnitt;0.0;2.0;761.0;0;3;107.0;Gut;Plieningen;1;0.0;Freistehend;2015;2019.0;8;107.0;163415.0
2526;3;1 Ebene;1;0.0;1964;Niedrig;;Flachdach;96.0;Durchschnitt;Durchschnitt;1.0;3.0;807.0;0;1;96.0;Durchschnitt;Vaihingen;0;1.0;Freistehend;1964;2016.0;6;96.0;137683.0
314;1;Sonstige;2;0.0;1960;Mittel;;Satteldach;128.0;Durchschnitt;Durchschnitt;1.0;3.0;1196.0;1;1;0.0;;Birkach;0;0.0;Freistehend;2013;2015.0;5;128.0;107078.0
2188;3;1 Ebene;2;0.0;2017;Seelage;;Satteldach;154.0;Gut;Durchschnitt;3.0;2.0;1127.0;0;1;154.0;Gut;Wangen;0;0.0;Freistehend;2017;2015.0;7;154.0;243067.0
801;3;2,5 Ebenen;2;0.0;1933;Niedrig;;Satteldach;132.0;Durchschnitt;Durchschnitt;2.0;3.0;1159.0;1;1;54.0;Sehr gut;Moehringen;0;0.0;Freistehend;2005;2017.0;9;237.0;201098.0
1120;3;1 Ebene;1;0.0;1979;Niedrig;;Satteldach;84.0;Durchschnitt;Durchschnitt;1.0;3.0;859.0;0;3;82.0;Durchschnitt;Sillenbuch;0;0.0;Freistehend;1979;2014.0;11;84.0;108576.0
2033;3;2 Ebenen;1;0.0;1983;Mittel;;Satteldach;48.0;Durchschnitt;Durchschnitt;1.0;2.0;171.0;0;1;48.0;Durchschnitt;Hedelfingen;1;0.0;;1983;2013.0;10;101.0;97200.0
2512;3;1 Ebene;1;1.0;2005;Niedrig;;Satteldach;92.0;Durchschnitt;Durchschnitt;2.0;3.0;988.0;0;5;92.0;Gut;Bad Cannstatt;0;0.0;Freistehend;2005;2018.0;8;92.0;169723.0
782;3;1 Ebene;1;0.0;2017;Niedrig;Neuverkauf;Satteldach;102.0;Durchschnitt;Durchschnitt;0.0;2.0;754.0;0;1;102.0;Gut;Plieningen;1;0.0;Freistehend;2018;2015.0;6;102.0;142122.0
477;3;1 Ebene;2;1.0;2015;Niedrig;;Flachdach;159.0;Gut;Durchschnitt;3.0;3.0;976.0;1;2;159.0;Sehr gut;NeuStuttgart_Sued;0;0.0;Freistehend;2016;2020.0;1;159.0;325574.0
472;3;1 Ebene;2;1.0;2019;Niedrig;;Satteldach;152.0;Sehr gut;Durchschnitt;3.0;4.0;1460.0;0;1;152.0;Sehr gut;NeuStuttgart_West;0;0.0;Freistehend;2019;2019.0;1;152.0;360426.0
571;3;1 Ebene;1;0.0;1973;Niedrig;;Flachdach;103.0;Durchschnitt;Durchschnitt;2.0;3.0;1006.0;0;2;103.0;Durchschnitt;Vaihingen;1;0.0;Freistehend;1973;2021.0;2;103.0;197073.0
2377;3;1 Ebene;1;0.0;2006;Niedrig;;Satteldach;102.0;Durchschnitt;Durchschnitt;1.0;2.0;961.0;0;4;102.0;Gut;Bad Cannstatt;1;0.0;Freistehend;2017;2017.0;6;102.0;151613.0
2213;3;1 Ebene;1;1.0;1972;Niedrig;;Flachdach;91.0;Durchschnitt;Durchschnitt;2.0;2.0;1009.0;0;2;91.0;Durchschnitt;Sillenbuch;0;0.0;Freistehend;1972;2015.0;10;91.0;125087.0
2292;2;1,5 Ebenen;2;0.0;1932;Niedrig;;Satteldach;70.0;Durchschnitt;Durchschnitt;1.0;2.0;699.0;1;2;60.0;Durchschnitt;Moehringen;0;0.0;Freistehend;2016;2015.0;8;120.0;142608.0
2291;3;1 Ebene;1;0.0;1975;Niedrig;;Satteldach;127.0;Durchschnitt;Durchschnitt;1.0;2.0;1145.0;1;3;105.0;Durchschnitt;Vaihingen;0;1.0;Freistehend;1975;2016.0;8;127.0;148819.0
1983;2;1 Ebene;1;0.0;1958;Niedrig;;Flachdach;64.0;Durchschnitt;Sehr gut;0.0;3.0;945.0;0;1;64.0;Durchschnitt;NeuStuttgart_Nord;0;1.0;Freistehend;2019;2019.0;6;64.0;134376.0
0;2;1,5 Ebenen;1;1.0;1946;Mittel;;Satteldach;48.0;Durchschnitt;Schlecht;0.0;3.0;685.0;0;4;48.0;Durchschnitt;Stammheim;0;0.0;Doppelhaus;1993;2013.0;6;70.0;76050.0
1147;3;Sonstige;1;1.0;1978;Niedrig;;Satteldach;106.0;Durchschnitt;Durchschnitt;1.0;3.0;965.0;0;5;106.0;Durchschnitt;Vaihingen;0;0.0;Freistehend;1978;2014.0;7;106.0;147888.0
